,0
1037,14.477650453416818
1038,14.715377647751009
1039,14.580723435475456
1040,13.969430529775638
1041,13.22632906160573
1042,12.382582033758709
1043,11.453304999072081
1044,10.92687553070112
1045,10.578210936642838
1046,10.367182138069815
1047,10.398738752813257
1048,10.779060931308992
1049,11.076330684407502
1050,11.331724757101757
1051,15.709489658593789
1052,15.668712317625852
1053,15.77614974997603
1054,15.781137663340429
1055,16.05739397416737
1056,15.809589041003562
1057,15.406679113864778
1058,14.80136267688776
1059,13.78746227944043
1060,13.500245942367725
1061,13.744365995944541
1062,14.555794023278615
1063,16.130513022195064
1064,17.588940386417534
1065,18.34284329896273
1066,18.438134552009657
1067,17.325770711739164
1068,16.353106008147943
1069,15.262901808823193
1070,13.98245818594825
1071,13.445149194243083
1072,12.90865746619003
1073,11.953529260162542
1074,12.02404539119931
1075,11.491791875279231
1076,10.683759718765536
1077,9.854880527835286
1078,9.092528990152843
1079,8.38639404977391
1080,8.014610756481824
1081,8.194379270722925
1082,8.540772484816111
1083,9.121106535490075
1084,9.483150174503466
1085,9.723191481193595
1086,10.526253196284292
1087,11.418905696487831
1088,11.931185122739338
1089,12.099244577915707
1090,11.960607666081625
1091,11.659603647050048
1092,11.333039757781378
1093,11.006610781262381
1094,10.954255760577816
1095,10.890279468389075
1096,11.302758757943645
1097,11.33564994693274
1098,11.432122221887361
1099,11.682183655473207
1100,11.564448970990345
1101,11.175578424694926
1102,11.04954153516058
1103,11.026436273391884
1104,10.887067713803209
1105,12.008853159650819
1106,12.170128213927336
1107,12.63774637431374
1108,13.121887864891482
1109,13.275379713249244
1110,13.496744617370974
1111,13.734686781291584
1112,13.399597086448113
1113,13.284465500067439
1114,13.117119022584403
1115,13.479235309235735
1116,14.555281967658198
1117,15.563693772541495
1118,16.6433880686766
1119,17.390418917595248
1120,17.76826222709078
1121,17.465544172885235
1122,17.03532026893569
1123,16.801246746336368
1124,16.30344211983889
1125,15.448096635631883
1126,14.387743376807718
1127,13.715457706150726
1128,13.492261936672653
1129,12.846141167262413
1130,12.53181744438917
1131,12.017495214624406
1132,11.407123950063864
1133,10.714832282196229
1134,10.007955098624103
1135,9.46763231665897
1136,9.132986648667966
1137,8.977002666221242
1138,8.536231987673064
1139,8.85768067708478
1140,9.372046374886251
1141,10.562901536251175
1142,10.625600469435359
1143,10.243129233214017
1144,11.192835463108834
1145,11.270821283330527
1146,10.837304761286749
1147,11.83405952639094
1148,13.314454074753227
1149,15.239165057507572
1150,18.005098660333104
1151,19.46093128041458
1152,19.827321649630388
1153,19.411417698953795
1154,17.914080864524948
1155,16.220489100479043
1156,14.981476524660012
1157,13.648939753918347
1158,12.390857208218724
1159,10.69552543619421
1160,11.149442622363576
1161,11.985730285745982
1162,11.534071145752469
1163,11.447268237472715
1164,11.735335585714331
1165,12.00984844763105
1166,12.14703045345715
1167,11.970674586575216
1168,11.36838207685218
1169,10.652445584210934
1170,9.920644799068075
1171,9.184837506250817
1172,8.763743509090949
1173,8.483460260365511
1174,8.484286258629886
1175,8.465317699252994
1176,8.41958566629039
1177,8.584764474807248
1178,8.872315596166597
1179,9.167885414821017
1180,9.181498790532155
1181,8.912919167223263
1182,8.670850653014147
1183,9.021137006522451
1184,9.394599541454099
1185,9.422286436381592
1186,9.249196790767291
1187,8.418153480802495
1188,8.509625855728089
1189,8.263695871817731
1190,8.0628767487777
1191,7.77600109406638
1192,7.690244731720216
1193,7.800719431087447
1194,8.144549823562075
1195,8.523187326091989
