Dia,PrevD1,PrevD2,PrevD3,PrevD4,PrevD5,PrevD6,PrevD7
2023-07-20,0.153,0.001,0.000,0.000,0.001,0.025,0.340
2023-07-21,0.008,0.009,0.000,0.000,0.000,0.000,0.000
2023-07-22,0.005,0.000,0.000,0.000,0.012,0.020,0.662
2023-07-23,0.000,0.000,0.000,0.007,0.026,2.888,0.639
2023-07-24,0.000,0.176,0.041,0.109,0.533,1.174,0.390
2023-07-25,0.029,0.044,0.152,0.464,0.518,0.017,0.058
2023-07-26,0.001,0.337,0.237,0.719,0.345,0.021,0.000
2023-07-27,0.069,0.297,1.094,0.498,0.021,0.001,0.000
2023-07-28,0.081,1.130,0.468,0.055,0.000,0.000,0.000
2023-07-29,0.849,0.563,0.105,0.028,0.000,0.000,0.000
2023-07-30,0.587,0.083,0.121,0.031,0.000,0.000,0.002
2023-07-31,0.064,0.113,0.015,0.000,0.000,0.086,0.188
2023-08-01,0.013,0.031,0.000,0.000,0.069,0.070,0.182
2023-08-02,0.000,0.000,0.000,0.000,0.000,0.108,0.352
2023-08-03,0.000,0.000,0.000,0.000,0.000,0.001,0.151
2023-08-04,0.000,0.000,0.000,0.000,0.000,0.077,0.084
2023-08-05,0.000,0.000,0.000,0.039,0.046,0.011,0.050
2023-08-06,0.000,0.000,1.345,0.360,0.331,0.318,0.534
2023-08-07,0.000,0.271,0.493,0.290,0.185,1.365,9.254
2023-08-08,0.548,0.258,0.150,0.190,3.392,4.173,2.740
2023-08-09,2.059,0.359,0.323,1.970,2.197,1.556,1.143
2023-08-10,0.385,0.095,0.073,1.826,1.521,3.467,0.035
2023-08-11,0.088,0.066,1.189,7.826,0.015,0.002,0.000
2023-08-12,0.054,0.800,3.641,0.688,0.017,0.000,0.000
2023-08-13,1.218,0.837,3.491,0.028,0.004,0.000,0.080
2023-08-14,0.855,1.220,0.038,0.009,0.009,0.911,0.057
2023-08-15,0.663,0.920,0.000,0.109,0.057,0.000,0.000
2023-08-16,0.433,0.015,0.090,2.684,3.087,2.396,0.018
2023-08-17,0.030,0.000,2.773,0.706,5.624,0.000,0.002
2023-08-18,0.000,0.655,0.067,0.096,0.000,0.123,0.215
2023-08-19,2.786,7.508,1.636,0.000,0.000,0.053,4.935
2023-08-20,0.430,1.180,0.008,0.027,0.538,0.841,0.251
2023-08-21,0.050,0.000,0.047,0.069,0.414,0.306,4.196
2023-08-22,0.000,0.000,0.001,0.256,1.476,1.920,10.820
2023-08-23,0.000,0.043,0.199,1.466,1.796,1.620,0.095
2023-08-24,0.046,0.223,4.555,2.060,1.546,0.294,0.081
2023-08-25,0.425,2.085,1.972,1.399,0.457,0.503,17.750
2023-08-26,4.422,11.384,1.404,0.038,0.180,0.013,0.003
2023-08-27,6.991,7.772,0.109,0.123,0.762,0.341,6.300
2023-08-28,2.880,1.149,0.634,0.007,0.001,9.256,0.769
2023-08-29,2.329,0.943,0.029,0.000,0.003,1.367,0.002
2023-08-30,0.042,0.003,0.023,0.052,1.938,3.168,32.908
2023-08-31,0.004,0.008,0.000,0.971,0.104,0.002,0.749
2023-09-01,0.000,0.067,0.072,0.088,0.190,0.786,0.079
2023-09-02,0.140,0.175,0.000,0.168,0.777,0.413,0.000
2023-09-03,0.717,0.000,3.680,5.479,0.875,0.000,0.002
2023-09-04,0.017,0.525,0.426,0.002,0.000,0.000,0.009
2023-09-05,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023-09-06,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023-09-07,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023-09-08,0.000,0.000,0.002,0.001,0.000,0.000,0.653
2023-09-09,0.000,0.006,0.001,0.000,0.000,0.011,0.872
2023-09-10,0.000,0.001,0.000,0.000,0.025,13.474,1.173
2023-09-11,0.023,0.000,0.001,0.000,0.561,1.589,0.174
2023-09-12,0.000,0.000,1.493,1.842,0.001,0.000,0.000
2023-09-13,0.000,1.933,0.213,0.000,0.031,0.173,0.000
2023-09-14,6.536,0.473,0.003,0.000,0.079,0.000,0.000
2023-09-15,1.780,0.039,0.005,0.212,0.012,0.000,0.000
2023-09-16,0.008,0.005,0.316,0.000,0.000,0.000,0.000
2023-09-17,0.000,0.284,0.000,0.001,0.000,0.000,0.002
2023-09-18,0.215,0.040,0.012,0.000,0.000,0.000,0.000
2023-09-19,0.191,0.104,0.000,0.000,0.000,0.000,0.187
2023-09-20,0.031,0.010,0.000,0.001,0.000,0.036,0.375
2023-09-21,0.006,0.000,0.000,0.001,0.280,0.687,1.361
2023-09-22,0.002,0.000,0.000,0.135,0.289,0.920,1.556
2023-09-23,0.000,0.029,0.090,0.278,0.179,0.255,0.886
2023-09-24,0.003,0.420,0.194,0.220,1.310,0.579,2.874
2023-09-25,0.443,0.380,0.497,1.178,0.551,0.331,2.647
2023-09-26,0.245,0.438,0.801,0.470,0.262,0.981,1.639
2023-09-27,0.556,0.704,0.522,1.434,7.743,3.603,0.440
2023-09-28,0.885,0.291,2.471,9.720,3.448,0.831,0.013
2023-09-29,0.019,0.569,20.645,1.110,0.173,0.026,3.860
2023-09-30,0.416,27.321,2.327,0.469,1.018,33.398,1.118
2023-10-01,19.211,0.796,0.115,1.918,30.043,1.283,0.289
2023-10-02,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023-10-03,1.411,0.710,1.467,1.062,0.089,0.049,0.125
2023-10-04,0.014,0.248,0.781,0.815,0.277,0.048,0.406
2023-10-05,0.287,0.480,4.817,0.682,0.231,0.407,1.500
2023-10-06,0.529,4.387,7.548,0.856,0.234,0.115,0.965
2023-10-07,6.983,12.201,19.986,0.562,0.532,0.179,10.191
2023-10-08,16.691,11.378,1.725,0.053,0.026,0.470,1.735
2023-10-09,8.304,1.027,0.012,0.944,5.096,2.197,0.392
2023-10-10,0.412,0.066,1.513,11.291,1.685,0.374,1.306
2023-10-11,0.054,0.810,2.731,2.108,0.401,2.901,2.714
2023-10-12,2.321,2.073,1.755,0.461,7.519,1.760,6.431
2023-10-13,3.691,3.343,1.159,0.497,3.656,7.716,1.269
2023-10-14,1.141,6.859,1.617,1.428,4.399,1.535,30.433
2023-10-15,3.909,4.845,1.743,6.600,1.555,6.046,0.049
2023-10-16,1.462,1.902,3.290,1.804,1.020,0.314,0.270
2023-10-17,0.245,0.639,2.094,0.450,0.246,0.250,0.003
2023-10-18,0.594,0.888,0.414,0.411,0.304,0.004,0.005
2023-10-19,0.710,0.665,0.402,0.335,0.004,0.002,8.910
2023-10-20,0.218,0.457,0.165,0.007,0.063,3.668,0.963
2023-10-21,0.659,0.185,0.003,0.014,0.017,11.409,9.507
2023-10-22,0.221,0.003,0.024,0.302,1.498,6.545,11.704
2023-10-23,0.005,0.014,0.209,16.463,24.436,16.075,2.678
2023-10-24,0.064,2.732,0.749,9.137,3.535,33.225,16.927
2023-10-25,5.743,24.977,8.832,5.307,12.453,11.950,9.804
2023-10-26,19.743,8.346,0.381,2.911,8.540,0.591,17.778
2023-10-27,11.223,1.735,3.382,9.078,37.643,0.521,4.886
2023-10-28,7.717,3.059,30.675,28.203,1.089,9.256,8.575
2023-10-29,2.745,6.459,23.814,1.134,3.052,3.103,6.198
2023-10-30,7.197,17.557,12.560,0.639,2.975,13.431,0.026
2023-10-31,1.953,32.659,1.300,4.026,8.787,0.366,0.421
2023-11-01,1.725,1.300,3.633,7.068,0.000,0.006,0.000
2023-11-02,1.080,1.338,1.086,0.000,0.002,0.000,0.002
2023-11-03,1.563,0.017,0.000,0.094,0.001,0.000,0.000
2023-11-04,0.912,0.000,0.010,0.008,0.000,0.000,0.000
2023-11-05,0.015,0.110,0.007,0.022,0.000,0.085,0.040
2023-11-06,0.117,0.051,0.000,0.000,0.000,0.000,0.000
2023-11-07,0.023,0.000,0.001,0.011,0.000,0.000,0.424
2023-11-08,0.000,0.000,0.022,0.002,0.144,0.512,1.283
2023-11-09,0.000,0.088,0.000,0.012,0.114,0.055,0.083
2023-11-10,0.865,0.015,0.071,0.040,0.027,0.063,1.024
2023-11-11,0.000,0.000,0.136,0.042,0.073,0.024,0.099
2023-11-12,0.000,0.011,0.440,0.607,0.163,0.170,0.289
2023-11-13,0.000,0.206,0.288,0.058,0.296,0.058,6.959
2023-11-14,0.053,0.195,0.354,0.010,11.372,22.977,60.003
2023-11-15,0.209,0.175,0.195,2.155,26.825,0.043,0.023
2023-11-16,0.086,0.101,0.086,10.888,0.444,0.014,0.000
2023-11-17,0.086,1.382,7.494,1.304,0.982,0.020,0.683
2023-11-18,0.067,0.133,0.890,0.738,0.034,0.085,7.493
2023-11-19,1.392,0.732,0.846,0.312,1.258,4.933,0.551
