Dia,Precipitacao,Vazao,Captacao,Evapotranspiracao
2022-10-09,6,9.248,0.759,3.418
2022-10-10,7.8,10.2,0.717,3.418
2022-10-11,0.2,10.687,0.734,3.418
2022-10-12,0,10.734,0.779,3.418
2022-10-13,0,10.288,0.789,3.418
2022-10-14,0,9.69,0.790,3.418
2022-10-15,0,9.095,0.787,3.418
2022-10-16,0,8.679,0.743,3.418
2022-10-17,0,8.392,0.729,3.418
2022-10-18,0.4,8.216,0.797,3.418
2022-10-19,2.2,8.218,0.694,3.418
2022-10-20,0.4,8.242,0.786,3.418
2022-10-21,8.2,8.951,0.760,3.418
2022-10-22,0,9.365,0.807,3.418
2022-10-23,0,9.066,0.749,3.418
2022-10-24,0.2,8.654,0.777,3.418
2022-10-25,0,8.399,0.764,3.418
2022-10-26,0,8.172,0.802,3.418
2022-10-27,7.2,8.141,0.787,3.418
2022-10-28,0.6,8.306,0.785,3.418
2022-10-29,39.8,8.936,0.783,3.418
2022-10-30,8,12.01,0.767,3.418
2022-10-31,29.4,13.909,0.692,3.418
2022-11-01,0.2,15.071,0.732,3.717
2022-11-02,0.4,14.84,0.726,3.717
2022-11-03,0,13.002,0.750,3.717
2022-11-04,0,9.088,0.759,3.717
2022-11-05,0,6.362,0.779,3.717
2022-11-06,0,5.455,0.785,3.717
2022-11-07,0,5.979,0.740,3.717
2022-11-08,0,6.558,0.739,3.717
2022-11-09,0,7.095,0.817,3.717
2022-11-10,0,7.914,0.760,3.717
2022-11-11,21,9.524,0.836,3.717
2022-11-12,0.2,11.174,0.808,3.717
2022-11-13,0.4,10.956,0.761,3.717
2022-11-14,12.6,11.937,0.713,3.717
2022-11-15,0,12.189,0.730,3.717
2022-11-16,0,11.577,0.750,3.717
2022-11-17,0.4,10.646,0.758,3.717
2022-11-18,0,9.772,0.767,3.717
2022-11-19,0,9.094,0.787,3.717
2022-11-20,2.2,8.943,0.740,3.717
2022-11-21,0.2,11.061,0.725,3.717
2022-11-22,7.8,12.427,0.749,3.717
2022-11-23,28.4,13.05,0.698,3.717
2022-11-24,0.2,16.864,0.749,3.717
2022-11-25,0,18.295,0.707,3.717
2022-11-26,0,18.984,0.796,3.717
2022-11-27,0,17.373,0.715,3.717
2022-11-28,13.6,14.114,0.680,3.717
2022-11-29,4,13.477,0.725,3.717
2022-11-30,1.2,13.691,0.704,3.717
2022-12-01,3.8,11.391,0.718,4.236
2022-12-02,0,9.297,0.813,4.236
2022-12-03,22,8.35,0.749,4.236
2022-12-04,0,9.258,0.731,4.236
2022-12-05,15.2,9.067,0.694,4.236
2022-12-06,28,13.117,0.711,4.236
2022-12-07,16.4,17.507,0.719,4.236
2022-12-08,0.2,18.253,0.745,4.236
2022-12-09,0.2,17.526,0.773,4.236
2022-12-10,0,15.376,0.808,4.236
2022-12-11,0,11.683,0.797,4.236
2022-12-12,7.4,9.325,0.771,4.236
2022-12-13,27,12.832,0.680,4.236
2022-12-14,0,16.035,0.749,4.236
2022-12-15,0,15.948,0.763,4.236
2022-12-16,16.4,14.456,0.748,4.236
2022-12-17,0.2,13.806,0.759,4.236
2022-12-18,0,10.301,0.737,4.236
2022-12-19,1,7.461,0.730,4.236
2022-12-20,0.8,6.435,0.736,4.236
2022-12-21,0,5.981,0.692,4.236
2022-12-22,0.4,5.761,0.750,4.236
2022-12-23,7.4,6.268,0.761,4.236
2022-12-24,8,6.474,0.744,4.236
2022-12-25,8,7.289,0.705,4.236
2022-12-26,24.4,10.182,0.661,4.236
2022-12-27,10.2,12.013,0.718,4.236
2022-12-28,62.2,17.375,0.685,4.236
2022-12-29,17.2,23.277,0.704,4.236
2022-12-30,28.8,30.938,0.745,4.236
2022-12-31,1,26.886,0.735,4.236
2023-01-01,29.2,25.533,0.730,4.281
2023-01-02,0,26.457,0.712,4.281
2023-01-03,7.8,21.87,0.753,4.281
2023-01-04,41,18.096,0.720,4.281
2023-01-05,6.2,23.983,0.709,4.281
2023-01-06,4.2,29.029,0.723,4.281
2023-01-07,0,28.02,0.747,4.281
2023-01-08,0,23.32,0.708,4.281
2023-01-09,0.4,18.136,0.716,4.281
2023-01-10,0.2,14.472,0.713,4.281
2023-01-11,4,11.447,0.696,4.281
2023-01-12,1.6,10.061,0.688,4.281
2023-01-13,9,8.823,0.754,4.281
2023-01-14,13.6,12.245,0.763,4.281
2023-01-15,0.2,11.323,0.734,4.281
2023-01-16,0.2,8.783,0.754,4.281
2023-01-17,0.4,7.451,0.770,4.281
2023-01-18,46.8,9.302,0.771,4.281
2023-01-19,0.4,15.174,0.808,4.281
2023-01-20,0.8,15.961,0.796,4.281
2023-01-21,0.2,16.26,0.729,4.281
2023-01-22,0,12.791,0.725,4.281
2023-01-23,0.4,9.323,0.719,4.281
2023-01-24,0,9.677,0.723,4.281
2023-01-25,0,10.966,0.765,4.281
2023-01-26,0,8.826,0.767,4.281
2023-01-27,0,6.663,0.758,4.281
2023-01-28,0,7.075,0.758,4.281
2023-01-29,0,9.513,0.734,4.281
2023-01-30,0,9.533,0.691,4.281
2023-01-31,0,7.295,0.734,4.281
2023-02-01,0,9.644,0.726,4.377
2023-02-02,2.4,25.661,0.709,4.377
2023-02-03,15.4,31.665,0.732,4.377
2023-02-04,4.4,36.746,0.757,4.377
2023-02-05,9.8,29.725,0.724,4.377
2023-02-06,2.8,21.662,0.728,4.377
2023-02-07,16.4,18.081,0.703,4.377
2023-02-08,0,16.932,0.763,4.377
2023-02-09,0,14.213,0.784,4.377
2023-02-10,9,10.988,0.772,4.377
2023-02-11,0,12.752,0.785,4.377
2023-02-12,0.8,16.791,0.724,4.377
2023-02-13,0.4,17.283,0.726,4.377
2023-02-14,0.6,14.241,0.704,4.377
2023-02-15,1.6,10.691,0.772,4.377
2023-02-16,4.6,8.589,0.744,4.377
2023-02-17,7,8.014,0.757,4.377
2023-02-18,1.8,7.615,0.762,4.377
2023-02-19,18.4,9.045,0.727,4.377
2023-02-20,2.2,11.275,0.723,4.377
2023-02-21,34,11.997,0.754,4.377
2023-02-22,0,15.344,0.699,4.377
2023-02-23,13.6,14.298,0.740,4.377
2023-02-24,0.2,16.84,0.760,4.377
2023-02-25,0.2,18.362,0.770,4.377
2023-02-26,0,16.803,0.737,4.377
2023-02-27,3.2,13.828,0.752,4.377
2023-02-28,6.8,10.674,0.795,4.377
2023-03-01,0,10.066,0.789,3.878
2023-03-02,0.4,11.034,0.833,3.878
2023-03-03,0,10.512,0.813,3.878
2023-03-04,6.6,11.585,0.789,3.878
2023-03-05,5,11.201,0.794,3.878
2023-03-06,3,11.527,0.777,3.878
2023-03-07,0.4,10.174,0.788,3.878
2023-03-08,11.6,10.262,0.780,3.878
2023-03-09,0.6,13.567,0.819,3.878
2023-03-10,28.8,14.312,0.819,3.878
2023-03-11,8,16.237,0.790,3.878
2023-03-12,3.6,16.792,0.817,3.878
2023-03-13,2,17.412,0.758,3.878
2023-03-14,2.8,18.452,0.764,3.878
2023-03-15,0,19.239,0.800,3.878
2023-03-16,0,18.119,0.813,3.878
2023-03-17,0,15.462,0.855,3.878
2023-03-18,0,11.214,0.862,3.878
2023-03-19,0.8,8.124,0.796,3.878
2023-03-20,2.4,7.036,0.776,3.878
2023-03-21,0.2,10.361,0.783,3.878
2023-03-22,0,10.231,0.765,3.878
2023-03-23,0,7.112,0.801,3.878
2023-03-24,0,6.168,0.829,3.878
2023-03-25,0,5.997,0.833,3.878
2023-03-26,0.4,5.825,0.787,3.878
2023-03-27,0,5.667,0.806,3.878
2023-03-28,1.2,5.784,0.802,3.878
2023-03-29,1.2,5.66,0.788,3.878
2023-03-30,0,5.692,0.813,3.878
2023-03-31,0,5.718,0.897,3.878
2023-04-01,0,6.015,0.874,3.104
2023-04-02,0,5.702,0.843,3.104
2023-04-03,0,5.418,0.841,3.104
2023-04-04,0,5.268,0.847,3.104
2023-04-05,0,5.118,0.825,3.104
2023-04-06,0,5.061,0.879,3.104
2023-04-07,4.2,5.551,0.785,3.104
2023-04-08,12.4,6.295,0.859,3.104
2023-04-09,0,6.427,0.787,3.104
2023-04-10,0,6.268,0.879,3.104
2023-04-11,0.4,6.194,0.828,3.104
2023-04-12,0,6.065,0.884,3.104
2023-04-13,0,6.052,0.849,3.104
2023-04-14,15,7.064,0.830,3.104
2023-04-15,0.6,7.856,0.829,3.104
2023-04-16,0,7.363,0.838,3.104
2023-04-17,31.8,7.82,0.806,3.104
2023-04-18,20.6,11.199,0.761,3.104
2023-04-19,26.6,15.405,0.828,3.104
2023-04-20,0,16.279,0.808,3.104
2023-04-21,0,14.847,0.848,3.104
2023-04-22,0,11.48,0.817,3.104
2023-04-23,0,8.15,0.762,3.104
2023-04-24,0,6.573,0.815,3.104
2023-04-25,0,5.845,0.805,3.104
2023-04-26,2.4,5.528,0.889,3.104
2023-04-27,2.6,5.476,0.815,3.104
2023-04-28,4.8,6.24,0.748,3.104
2023-04-29,0,6.754,0.849,3.104
2023-04-30,0,6.564,0.825,3.104
2023-05-01,0,6.351,0.807,1.867
2023-05-02,0.2,6.214,0.816,1.867
2023-05-03,0,6.577,0.839,1.867
2023-05-04,0,7.186,0.824,1.867
2023-05-05,0.4,6.412,0.853,1.867
2023-05-06,0,6.05,0.853,1.867
2023-05-07,0,5.829,0.802,1.867
2023-05-08,0,5.637,0.784,1.867
2023-05-09,0,5.61,0.786,1.867
2023-05-10,0.2,5.53,0.792,1.867
2023-05-11,0,5.487,0.815,1.867
2023-05-12,0,5.538,0.826,1.867
2023-05-13,0,6.304,0.758,1.867
2023-05-14,0,6.705,0.771,1.867
2023-05-15,0,6.578,0.750,1.867
2023-05-16,0,6.39,0.825,1.867
2023-05-17,0,6.302,0.790,1.867
2023-05-18,0,6.22,0.799,1.867
2023-05-19,0,6.181,0.813,1.867
2023-05-20,0,6.138,0.808,1.867
2023-05-21,0,6.097,0.781,1.867
2023-05-22,0,6.139,0.779,1.867
2023-05-23,0,6.703,0.780,1.867
2023-05-24,0,7.384,0.806,1.867
2023-05-25,0,7.766,0.792,1.867
2023-05-26,0,7.928,0.780,1.867
2023-05-27,0,8.016,0.828,1.867
2023-05-28,0,8.101,0.741,1.867
2023-05-29,0,8.182,0.722,1.867
2023-05-30,6.6,8.356,0.714,1.867
2023-05-31,29,10.243,0.667,1.867
2023-06-01,0,11.59,0.754,1.583
2023-06-02,0,11.374,0.752,1.583
2023-06-03,0,10.446,0.800,1.583
2023-06-04,0,8.836,0.746,1.583
2023-06-05,0,7.531,0.749,1.583
2023-06-06,0.2,6.823,0.751,1.583
2023-06-07,0,6.351,0.761,1.583
2023-06-08,0,6.131,0.760,1.583
2023-06-09,0,6.128,0.755,1.583
2023-06-10,0,6.875,0.786,1.583
2023-06-11,0,7.436,0.728,1.583
2023-06-12,0,7.745,0.753,1.583
2023-06-13,0.4,7.958,0.723,1.583
2023-06-14,21.6,9.194,0.644,1.583
2023-06-15,15,11.281,0.684,1.583
2023-06-16,0.4,12.382,0.675,1.583
2023-06-17,0,11.921,0.763,1.583
2023-06-18,0,10.416,0.709,1.583
2023-06-19,0,8.442,0.772,1.583
2023-06-20,0,7.225,0.735,1.583
2023-06-21,0,6.623,0.780,1.583
2023-06-22,0,6.304,0.744,1.583
2023-06-23,0,6.189,0.749,1.583
2023-06-24,0,6.938,0.768,1.583
2023-06-25,0,7.653,0.739,1.583
2023-06-26,0,8.049,0.702,1.583
2023-06-27,0,8.225,0.746,1.583
2023-06-28,0,8.248,0.753,1.583
2023-06-29,0,8.297,0.752,1.583
2023-06-30,0,8.342,0.755,1.583
2023-07-01,0,8.337,0.776,1.532
2023-07-02,0,8.31,0.703,1.532
2023-07-03,0,8.192,0.750,1.532
2023-07-04,0,8.127,0.722,1.532
2023-07-05,0,7.967,0.772,1.532
2023-07-06,0,7.88,0.756,1.532
2023-07-07,0,7.744,0.783,1.532
2023-07-08,0,7.579,0.757,1.532
2023-07-09,4.4,7.729,0.624,1.532
2023-07-10,4,8.015,0.715,1.532
2023-07-11,0.4,8.202,0.705,1.532
2023-07-12,0,8.303,0.837,1.532
2023-07-13,0,8.389,0.768,1.532
2023-07-14,0,8.377,0.813,1.532
2023-07-15,0,8.771,0.760,1.532
2023-07-16,0.2,9.126,0.711,1.532
2023-07-17,0,9.412,0.722,1.532
2023-07-18,0,9.537,0.706,1.532
2023-07-19,0,9.65,0.653,1.532
2023-07-20,0,9.781,0.662,1.532
2023-07-21,0,9.609,0.722,1.532
2023-07-22,0,9.225,0.743,1.532
2023-07-23,0,8.876,0.674,1.532
2023-07-24,0,8.715,0.678,1.532
2023-07-25,0,8.599,0.720,1.532
2023-07-26,0,8.499,0.706,1.532
2023-07-27,0,8.476,0.723,1.532
2023-07-28,0,8.429,0.740,1.532
2023-07-29,0,8.374,0.733,1.532
2023-07-30,0,8.349,0.664,1.532
2023-07-31,0,8.312,0.684,1.532
2023-08-01,0,8.472,0.706,1.916
2023-08-02,0,8.558,0.691,1.916
2023-08-03,0,8.639,0.698,1.916
2023-08-04,0,8.582,0.699,1.916
2023-08-05,0,8.563,0.733,1.916
2023-08-06,0,8.481,0.733,1.916
2023-08-07,0,8.475,0.702,1.916
2023-08-08,0,8.484,0.698,1.916
2023-08-09,0,8.468,0.724,1.916
2023-08-10,0,8.665,0.714,1.916
2023-08-11,0.4,8.796,0.742,1.916
2023-08-12,0.6,8.778,0.753,1.916
2023-08-13,0,8.818,0.673,1.916
2023-08-14,0,8.91,0.682,1.916
2023-08-15,0,8.976,0.685,1.916
2023-08-16,0,8.911,0.741,1.916
2023-08-17,0,8.923,0.711,1.916
2023-08-18,0,8.87,0.753,1.916
2023-08-19,0,8.833,0.734,1.916
2023-08-20,0,8.903,0.721,1.916
2023-08-21,0,8.992,0.709,1.916
2023-08-22,0,8.884,0.739,1.916
2023-08-23,0,8.778,0.737,1.916
2023-08-24,8.6,8.861,0.752,1.916
2023-08-25,0.2,9.184,0.728,1.916
2023-08-26,11.6,9.835,0.649,1.916
2023-08-27,5.4,10.058,0.594,1.916
2023-08-28,0,10.316,0.671,1.916
2023-08-29,0,10.372,0.696,1.916
2023-08-30,0,10.229,0.702,1.916
2023-08-31,0.4,10.024,0.721,1.916
2023-09-01,0,9.857,0.730,2.580
2023-09-02,24.6,9.753,0.775,2.580
2023-09-03,17.8,13.869,0.759,2.580
2023-09-04,0,13.645,0.744,2.580
2023-09-05,8,13.717,0.748,2.580
2023-09-06,0,12.601,0.717,2.580
2023-09-07,0,11.397,0.744,2.580
2023-09-08,0,9.992,0.724,2.580
2023-09-09,0,8.739,0.750,2.580
2023-09-10,0,8.059,0.700,2.580
2023-09-11,0,7.645,0.755,2.580
2023-09-12,0,7.413,0.734,2.580
2023-09-13,0,7.206,0.790,2.580
2023-09-14,15.4,7.863,0.729,2.580
2023-09-15,0.2,8.784,0.748,2.580
2023-09-16,0,8.937,0.768,2.580
2023-09-17,0,8.724,0.751,2.580
2023-09-18,0,9.3,0.663,2.580
2023-09-19,0,10.134,0.679,2.580
2023-09-20,0,10.977,0.702,2.580
2023-09-21,0,11.606,0.714,2.580
2023-09-22,0,11.857,0.768,2.580
2023-09-23,0,11.887,0.797,2.580
2023-09-24,0,11.826,0.759,2.580
2023-09-25,0,11.63,0.809,2.580
2023-09-26,0.4,11.222,0.764,2.580
2023-09-27,39.8,11.823,0.788,2.580
2023-09-28,0,14.09,0.851,2.580
2023-09-29,0,13.289,0.831,2.580
2023-09-30,0,13.091,0.829,2.580
2023-10-01,48,15.718,0.730,3.418
2023-10-02,1,17.501,0.741,3.418
2023-10-03,0.4,17.803,0.748,3.418
2023-10-04,17.8,17.441,0.750,3.418
2023-10-05,26.8,17.607,0.662,3.418
2023-10-06,0,17.12,0.831,3.418
2023-10-07,41.4,15.766,0.758,3.418
2023-10-08,41.4,17.818,0.715,3.418
2023-10-09,6.8,23.972,0.715,3.418
2023-10-10,0,25.171,0.727,3.418
2023-10-11,0,22.637,0.736,3.418
2023-10-12,20.2,18.272,0.728,3.418
2023-10-13,0.2,16.28,0.686,3.418
2023-10-14,0.4,13.466,0.660,3.418
2023-10-15,0,10.12,0.658,3.418
2023-10-16,13.6,8.136,0.719,3.418
2023-10-17,21.2,12.421,0.671,3.418
2023-10-18,0,13.884,0.694,3.418
2023-10-19,0,14.149,0.661,3.418
2023-10-20,0,11.533,0.685,3.418
2023-10-21,0,8.79,0.710,3.418
2023-10-22,0,7.14,0.714,3.418
2023-10-23,0,6.137,0.681,3.418
2023-10-24,0,6.661,0.712,3.418
2023-10-25,0,7.592,0.672,3.418
2023-10-26,0.6,8.213,0.665,3.418
2023-10-27,2.4,8.775,0.768,3.418
2023-10-28,0.2,9.858,0.759,3.418
2023-10-29,23.6,11.871,0.769,3.418
2023-10-30,0,14.63,0.747,3.418
2023-10-31,3.8,15.453,0.736,3.418
2023-11-01,0.4,15.172,0.794,3.717
2023-11-02,0,14.454,0.714,3.717
2023-11-03,40.6,13.737,0.800,3.717
2023-11-04,1,14.216,0.764,3.717
2023-11-05,0,13.366,0.684,3.717
2023-11-06,0,11.395,0.707,3.717
2023-11-07,0,9.495,0.681,3.717
2023-11-08,0,8.341,0.709,3.717
2023-11-09,0,7.684,0.692,3.717
2023-11-10,0.4,7.382,0.742,3.717
2023-11-11,0,8.17,0.823,3.717
2023-11-12,0,8.607,0.850,3.717
2023-11-13,0,9.171,0.857,3.717
2023-11-14,0.2,9.957,0.867,3.717
2023-11-15,12,11.415,0.843,3.717
2023-11-16,0.2,11.538,0.808,3.717
2023-11-17,0,11.693,0.809,3.717
2023-11-18,0,11.685,0.844,3.717
2023-11-19,52,13.551,0.774,3.717
2023-11-20,0,13.95,0.772,3.717
2023-11-21,0.6,13.435,0.798,3.717
2023-11-22,0,12.982,0.772,3.717
2023-11-23,5.8,11.948,0.765,3.717
2023-11-24,3.2,10.978,0.715,3.717
2023-11-25,0,9.675,0.723,3.717
2023-11-26,0,8.448,0.738,3.717
2023-11-27,26.2,9.282,0.759,3.717
2023-11-28,23.6,15.286,0.747,3.717
2023-11-29,24.8,18.54,0.776,3.717
2023-11-30,0.2,21.279,0.786,3.717
2023-12-01,0.4,20.687,0.795,4.236
2023-12-02,0,17.803,0.813,4.236
2023-12-03,0,14.403,0.809,4.236
2023-12-04,3.4,10.398,0.789,4.236
2023-12-05,0,9.77,0.778,4.236
2023-12-06,0,8.62,0.774,4.236
2023-12-07,5.6,7.919,0.784,4.236
2023-12-08,2.6,8.841,0.830,4.236
2023-12-09,0,7.963,0.758,4.236
2023-12-10,46.8,7.667,0.752,4.236
2023-12-11,0.2,9.212,0.778,4.236
2023-12-12,0,6.837,0.743,4.236
2023-12-13,0,5.643,0.699,4.236
2023-12-14,0,5.06,0.727,4.236
2023-12-15,0,4.684,0.778,4.236
2023-12-16,5.8,4.861,0.762,4.236
2023-12-17,0,6.536,0.682,4.236
2023-12-18,0,8.299,0.731,4.236
2023-12-19,0,9.213,0.735,4.236
2023-12-20,0,10.022,0.722,4.236
2023-12-21,24.6,10.281,0.726,4.236
2023-12-22,10.8,10.926,0.766,4.236
2023-12-23,0.2,12.962,0.773,4.236
2023-12-24,0,13.211,0.775,4.236
2023-12-25,0,12.108,0.752,4.236
2023-12-26,0,10.862,0.757,4.236
2023-12-27,0,9.718,0.763,4.236
2023-12-28,0,9.05,0.767,4.236
2023-12-29,0,8.682,0.793,4.236
2023-12-30,0.8,8.889,0.751,4.236
2023-12-31,0,9.603,0.750,4.236
2024-01-01,0,9.953,0.716,4.281
2024-01-02,0,10.173,0.791,4.281
2024-01-03,7.4,10.521,0.704,4.281
2024-01-04,1.2,10.68,0.747,4.281
2024-01-05,0,10.658,0.764,4.281
2024-01-06,0,9.389,0.760,4.281
2024-01-07,0,8.875,0.740,4.281
2024-01-08,14.6,9.711,0.744,4.281
2024-01-09,2.4,10.275,0.747,4.281
2024-01-10,0.2,10.619,0.802,4.281
2024-01-11,0.2,12.242,0.870,4.281
2024-01-12,0.2,12.471,0.832,4.281
2024-01-13,0.2,13.478,0.861,4.281
2024-01-14,0,13.118,0.908,4.281
2024-01-15,0.4,12.792,0.911,4.281
2024-01-16,0,12.968,0.886,4.281
2024-01-17,0,12.311,0.907,4.281
2024-01-18,4.6,11.302,0.861,4.281
2024-01-19,8.4,12.002,0.896,4.281
2024-01-20,15.2,12.996,0.887,4.281
2024-01-21,17,15.668,0.857,4.281
2024-01-22,0,18.233,0.832,4.281
2024-01-23,27.4,19.366,0.821,4.281
2024-01-24,0,19.471,0.881,4.281
2024-01-25,0,18.328,0.856,4.281
2024-01-26,2,16.864,0.807,4.281
2024-01-27,4.2,14.314,0.882,4.281
2024-01-28,23.8,13.811,0.821,4.281
2024-01-29,0.2,13.294,0.861,4.281
2024-01-30,0,11.717,0.820,4.281
2024-01-31,10.8,9.896,0.885,4.281
2024-02-01,2.4,9.165,0.856,4.377
2024-02-02,32.8,9.835,0.869,4.377
2024-02-03,0,10.186,0.846,4.377
2024-02-04,0.6,9.227,0.866,4.377
2024-02-05,0,9.225,0.916,4.377
2024-02-06,0,8.286,0.863,4.377
2024-02-07,0,7.234,0.913,4.377
2024-02-08,0,6.631,0.885,4.377
2024-02-09,0,6.223,0.914,4.377
2024-02-10,0,6.402,0.925,4.377
2024-02-11,0,6.819,0.901,4.377
2024-02-12,0,6.819,0.908,4.377
2024-02-13,19.4,6.714,0.899,4.377
2024-02-14,30,9.654,0.839,4.377
2024-02-15,2.8,10.144,0.867,4.377
2024-02-16,0,9.403,0.881,4.377
2024-02-17,11.6,8.257,0.890,4.377
2024-02-18,33.8,9.638,0.830,4.377
2024-02-19,0.2,12.83,0.876,4.377
2024-02-20,8.4,10.846,0.906,4.377
2024-02-21,38.6,11.736,0.884,4.377
2024-02-22,4.2,17.272,0.907,4.377
2024-02-23,6.6,20.207,0.925,4.377
2024-02-24,2.8,24.305,0.886,4.377
2024-02-25,0.2,26.353,0.876,4.377
2024-02-26,0,21.772,0.913,4.377
2024-02-27,0,17.559,0.884,4.377
2024-02-28,0,13.291,0.944,4.377
2024-02-29,6.4,8.927,0.954,4.377
2024-03-01,3.8,7.603,0.913,3.878
2024-03-02,0.2,7.519,0.923,3.878
2024-03-03,1,6.422,0.888,3.878
2024-03-04,0.4,5.679,0.917,3.878
2024-03-05,44.8,5.832,0.889,3.878
2024-03-06,3.8,11.458,0.855,3.878
2024-03-07,0.2,10.563,0.847,3.878
2024-03-08,7.4,9.115,0.871,3.878
2024-03-09,10.8,10.502,0.900,3.878
2024-03-10,1.4,11.689,0.850,3.878
2024-03-11,0,11.393,0.859,3.878
2024-03-12,0,10.685,0.819,3.878
2024-03-13,0,8.919,0.873,3.878
2024-03-14,0,7.238,0.859,3.878
2024-03-15,0,6.23,0.898,3.878
2024-03-16,0,5.657,0.903,3.878
2024-03-17,5.8,5.532,0.885,3.878
2024-03-18,3.8,6.403,0.858,3.878
2024-03-19,0,6.81,0.884,3.878
2024-03-20,2.4,7.373,0.901,3.878
2024-03-21,0.2,7.464,0.898,3.878
2024-03-22,0,7.645,0.877,3.878
2024-03-23,14.6,8.357,0.861,3.878
2024-03-24,2.8,9.283,0.767,3.878
2024-03-25,0,8.698,0.886,3.878
2024-03-26,0,7.716,0.861,3.878
2024-03-27,5.2,6.994,0.853,3.878
2024-03-28,18.8,8.064,0.751,3.878
2024-03-29,0,9.51,0.846,3.878
2024-03-30,0,9.318,0.858,3.878
2024-03-31,0,8.109,0.868,3.878
2024-04-01,0,7.167,0.885,3.104
2024-04-02,0,6.489,0.879,3.104
2024-04-03,0,6.039,1.404,3.104
2024-04-04,0.4,6.313,0.885,3.104
2024-04-05,0,6.477,0.850,3.104
2024-04-06,0,6.376,0.887,3.104
2024-04-07,0.4,7.217,0.903,3.104
2024-04-08,6.6,8.165,0.918,3.104
2024-04-09,0,9.194,0.921,3.104
2024-04-10,0,9.835,0.912,3.104
2024-04-11,6.2,10.443,0.927,3.104
2024-04-12,0,10.742,0.940,3.104
2024-04-13,0,10.389,0.932,3.104
2024-04-14,0,9.122,0.899,3.104
2024-04-15,0,7.754,0.908,3.104
2024-04-16,0,6.788,0.928,3.104
2024-04-17,0.4,6.293,0.917,3.104
2024-04-18,0,6.187,0.880,3.104
2024-04-19,0,5.975,0.929,3.104
2024-04-20,0,6.002,0.927,3.104
2024-04-21,0,6.891,0.938,3.104
2024-04-22,0,7.719,0.948,3.104
2024-04-23,0,8.514,0.913,3.104
2024-04-24,0,9.024,0.920,3.104
2024-04-25,0,9.368,0.889,3.104
2024-04-26,0,9.581,0.898,3.104
2024-04-27,0,9.697,0.901,3.104
2024-04-28,0,9.586,0.885,3.104
2024-04-29,0,8.754,0.912,3.104
2024-04-30,0,8.688,0.907,3.104
2024-05-01,0,9.607,0.886,1.867
2024-05-02,0,10.481,0.905,1.867
2024-05-03,0,10.917,0.898,1.867
2024-05-04,0,11.025,0.877,1.867
2024-05-05,0,11.203,0.870,1.867
2024-05-06,0,11.757,0.871,1.867
2024-05-07,0.4,11.828,0.882,1.867
2024-05-08,0,11.238,0.893,1.867
2024-05-09,0,10.74,0.909,1.867
2024-05-10,0,10.519,0.931,1.867
2024-05-11,0,10.391,0.922,1.867
2024-05-12,0,10.332,0.875,1.867
2024-05-13,0,10.294,0.877,1.867
2024-05-14,1,10.324,0.871,1.867
2024-05-15,0,10.371,0.873,1.867
2024-05-16,0,10.426,0.858,1.867
2024-05-17,0,10.389,0.908,1.867
2024-05-18,0,10.43,0.895,1.867
2024-05-19,0,10.468,0.864,1.867
2024-05-20,0,10.166,0.866,1.867
2024-05-21,0,10.059,0.874,1.867
2024-05-22,0,10.034,0.883,1.867
2024-05-23,0,10.079,0.902,1.867
2024-05-24,0.6,10.184,0.864,1.867
2024-05-25,0,10.469,0.854,1.867
2024-05-26,20,11.131,0.794,1.867
2024-05-27,31.6,14.296,0.800,1.867
2024-05-28,0,15.789,0.826,1.867
2024-05-29,0,15.851,0.846,1.867
2024-05-30,0,14.395,0.875,1.867
2024-05-31,0,11.391,0.851,1.867
2024-06-01,0,8.753,0.838,1.583
2024-06-02,0,7.391,0.862,1.583
2024-06-03,0,6.949,0.871,1.583
2024-06-04,0.2,8.012,0.794,1.583
2024-06-05,0,8.868,0.865,1.583
2024-06-06,0.2,9.349,0.845,1.583
2024-06-07,0.2,9.682,0.856,1.583
2024-06-08,0,10.141,0.885,1.583
2024-06-09,0.2,10.74,0.841,1.583
2024-06-10,0,11.183,0.871,1.583
2024-06-11,0.2,11.472,0.845,1.583
2024-06-12,0,11.611,0.856,1.583
2024-06-13,0.2,11.651,0.838,1.583
2024-06-14,0,11.526,0.865,1.583
2024-06-15,0,11.123,0.882,1.583
2024-06-16,0,10.664,0.883,1.583
2024-06-17,0,10.551,0.904,1.583
2024-06-18,0.4,10.592,0.848,1.583
2024-06-19,0,10.598,0.824,1.583
2024-06-20,0,10.607,0.812,1.583
2024-06-21,0,10.68,0.835,1.583
2024-06-22,0,10.686,0.872,1.583
2024-06-23,0,10.656,0.824,1.583
2024-06-24,0,10.666,0.833,1.583
2024-06-25,0,10.708,0.832,1.583
2024-06-26,0,10.652,0.858,1.583
2024-06-27,0,10.657,0.872,1.583
2024-06-28,0,10.644,0.853,1.583
2024-06-29,0,10.661,0.867,1.583
2024-06-30,0,10.6,0.815,1.583
2024-07-01,0.4,10.502,0.828,1.532
2024-07-02,0,10.467,0.821,1.532
2024-07-03,0,10.415,0.869,1.532
2024-07-04,0,10.374,0.874,1.532
2024-07-05,0,10.333,0.851,1.532
2024-07-06,0,10.33,0.821,1.532
2024-07-07,0,10.285,0.840,1.532
2024-07-08,0,10.266,0.819,1.532
2024-07-09,29.6,11.316,0.749,1.532
2024-07-10,9.2,13.129,0.807,1.532
2024-07-11,0.2,13.212,0.885,1.532
2024-07-12,0,12.764,0.859,1.532
