Dia;PrevD1;PrevD2;PrevD3;PrevD4;PrevD5;PrevD6;PrevD7
2019-02-17;0.420;4.700;4.190;14.280;6.980;55.520;27.020
2019-02-18;1.300;3.400;12.900;6.600;6.200;4.100;30.820
2019-02-19;3.900;21.300;6.300;3.500;4.300;9.200;11.490
2019-02-20;11.400;17.700;3.400;1.700;2.200;9.700;6.720
2019-02-21;1.890;1.680;0.520;10.270;18.630;23.550;13.830
2019-02-22;1.190;1.680;4.250;18.240;49.320;51.790;15.490
2019-02-23;0.770;2.100;20.420;20.160;7.380;7.770;21.480
2019-02-24;6.090;27.190;59.000;3.810;5.100;18.860;9.220
2019-02-25;4.540;47.660;2.860;34.520;12.230;3.680;8.460
2019-02-26;6.980;9.120;1.030;12.830;7.330;5.860;3.230
2019-02-27;44.870;2.750;4.000;4.980;6.550;4.800;4.990
2019-02-28;59.620;4.490;5.860;4.320;3.280;4.380;4.750
2019-03-01;7.050;9.580;4.370;2.680;6.160;6.320;6.460
2019-03-02;2.270;5.130;5.920;1.830;11.700;12.890;6.040
2019-03-03;4.470;7.780;5.560;6.320;6.510;3.060;12.020
2019-03-04;2.810;7.130;10.660;1.580;1.320;1.390;9.890
2019-03-05;5.960;6.600;3.710;3.650;6.860;0.900;10.420
2019-03-06;2.360;1.240;0.340;1.130;9.160;12.660;3.980
2019-03-07;2.110;3.740;6.330;0.920;11.230;3.810;7.440
2019-03-08;2.910;1.110;0.560;9.390;5.000;14.590;1.400
2019-03-09;6.870;2.000;19.770;14.050;9.550;1.810;0.020
2019-03-10;2.030;13.030;2.640;6.970;2.650;6.230;6.750
2019-03-11;0.630;2.180;8.420;7.420;12.730;8.290;14.180
2019-03-12;5.700;12.590;4.080;3.360;4.460;2.130;9.240
2019-03-13;5.040;5.000;11.860;12.380;1.810;0.900;1.000
2019-03-14;3.290;3.400;2.590;1.430;5.130;1.330;0.210
2019-03-15;1.870;2.430;1.450;7.200;0.820;0.240;15.730
2019-03-16;4.770;2.620;4.130;0.200;7.000;5.320;0.420
2019-03-17;1.200;3.730;2.010;1.630;0.350;0.070;0.010
2019-03-18;2.790;0.620;0.200;0.040;0.050;0.020;0.160
2019-03-19;0.010;0.200;0.280;4.320;1.600;3.020;0.400
2019-03-20;5.390;0.100;0.350;0.020;0.080;0.090;0.020
2019-03-21;0.120;0.100;0.010;0.000;0.280;0.370;0.180
2019-03-22;0.600;0.050;0.020;0.240;0.990;0.220;0.010
2019-03-23;0.110;0.000;0.240;0.760;0.510;0.000;0.030
2019-03-24;0.010;0.000;0.710;0.060;0.160;0.000;0.000
2019-03-25;0.090;0.020;0.470;0.010;0.000;0.000;0.240
2019-03-26;0.700;0.740;0.290;0.010;0.000;0.040;4.920
2019-03-27;0.710;0.530;0.030;0.000;0.030;1.910;0.210
2019-03-28;0.900;0.030;0.000;0.050;0.000;1.160;3.830
2019-03-29;0.120;0.010;0.000;0.000;0.730;8.310;5.120
2019-03-30;0.000;0.230;0.020;0.020;0.000;11.550;18.750
2019-03-31;0.270;0.020;0.010;0.090;8.310;0.330;0.410
2019-04-01;0.000;0.000;0.000;4.080;1.530;46.320;36.270
2019-04-02;0.000;0.000;0.050;1.810;7.860;7.770;18.420
2019-04-03;0.000;0.160;7.820;10.680;30.060;34.580;13.020
2019-04-04;1.480;10.670;17.820;47.810;1.490;1.150;0.410
2019-04-05;10.230;33.810;21.140;0.540;0.100;0.010;0.530
2019-04-06;12.690;23.730;0.330;0.010;0.030;0.050;0.170
2019-04-07;49.950;0.320;0.180;0.020;0.010;2.540;1.620
2019-04-08;1.390;0.310;0.750;0.170;2.740;17.340;6.560
2019-04-09;0.600;0.740;0.120;0.390;5.160;7.550;2.090
2019-04-10;0.350;0.000;0.140;2.760;5.370;0.120;0.000
2019-04-11;0.010;0.780;11.530;10.860;1.840;0.010;0.000
2019-04-12;2.290;21.490;1.730;6.790;0.120;0.010;0.090
2019-04-13;75.680;0.730;0.650;0.080;0.150;0.150;0.000
2019-04-14;1.720;12.230;0.020;0.020;0.000;0.000;50.200
2019-04-15;11.600;1.100;0.000;0.000;0.000;15.100;21.300
2019-04-16;0.500;0.000;0.000;0.000;0.000;17.800;8.600
2019-04-17;0.000;0.000;0.000;0.000;14.600;26.100;0.100
2019-04-18;0.000;0.000;0.000;0.000;3.600;0.500;0.000
2019-04-19;0.000;0.000;0.000;2.600;1.100;1.200;2.900
2019-04-20;0.000;0.000;0.100;0.400;3.000;2.200;0.100
2019-04-21;0.100;5.800;0.700;0.600;0.400;0.100;49.000
2019-04-22;2.200;0.400;4.300;0.800;0.200;11.400;1.400
2019-04-23;1.800;0.500;0.400;0.000;17.100;0.400;0.000
2019-04-24;1.000;0.200;0.200;12.600;0.300;0.000;0.400
2019-04-25;0.400;0.000;17.700;3.400;0.000;0.600;0.100
2019-04-26;0.200;10.100;0.400;0.000;0.000;0.000;2.400
2019-04-27;12.700;0.200;0.000;1.100;3.400;0.100;0.200
2019-04-28;0.700;0.000;0.000;2.700;4.200;1.700;2.600
2019-04-29;0.000;0.000;1.400;1.500;3.100;5.700;1.900
2019-04-30;0.000;1.800;2.300;0.300;0.300;0.500;0.000
2019-05-01;0.400;0.500;0.000;0.400;6.400;2.100;0.300
2019-05-02;0.100;0.000;1.100;0.400;4.000;0.700;1.200
2019-05-03;0.000;3.900;0.300;0.500;0.100;1.000;1.500
2019-05-04;5.700;4.600;2.100;0.100;0.600;0.700;8.500
2019-05-05;2.100;2.300;0.400;11.100;3.000;6.400;8.000
2019-05-06;1.100;0.000;0.800;0.600;11.900;2.900;1.300
2019-05-07;0.000;0.400;0.400;2.000;15.100;4.800;0.900
2019-05-08;0.800;0.500;0.500;13.400;12.900;9.700;0.400
2019-05-09;0.300;0.100;8.000;9.400;0.300;0.200;0.000
2019-05-10;0.300;1.400;5.800;5.800;0.200;0.000;0.000
2019-05-11;0.600;7.800;0.700;0.300;0.000;0.000;7.300
2019-05-12;0.000;4.400;0.700;0.000;0.200;5.400;0.600
2019-05-13;8.800;0.000;0.300;7.300;10.700;0.400;0.000
2019-05-14;0.000;0.400;5.500;9.200;0.900;0.000;0.000
2019-05-15;0.500;2.000;7.300;0.300;0.000;0.000;0.100
2019-05-16;8.600;4.500;0.400;0.000;0.200;0.100;5.500
2019-05-17;8.900;0.100;0.000;0.000;0.000;3.100;0.100
2019-05-18;0.100;0.000;0.000;0.000;0.800;5.000;0.000
2019-05-19;0.000;0.000;0.000;2.000;9.100;0.000;0.000
2019-05-20;0.000;0.000;0.200;25.900;0.000;0.000;0.000
2019-05-21;0.000;0.800;11.200;0.000;0.000;0.000;17.400
2019-05-22;0.000;9.600;0.000;0.000;0.000;2.200;7.300
2019-05-23;4.000;0.000;0.000;0.000;2.200;9.700;0.000
2019-05-24;0.000;0.000;0.000;0.000;0.400;0.100;9.000
2019-05-25;0.000;0.000;0.000;5.500;2.000;0.400;0.000
2019-05-26;0.000;0.000;4.400;0.000;0.500;0.400;8.300
2019-05-27;0.000;14.700;0.300;0.400;1.200;7.300;17.600
2019-05-28;4.200;1.000;0.200;2.600;3.400;0.900;0.200
2019-05-29;0.200;1.800;3.500;8.400;0.200;0.100;0.000
2019-05-30;0.040;3.390;5.010;4.820;0.040;0.000;0.000
2019-05-31;8.550;7.360;2.570;0.140;0.030;0.000;0.000
2019-06-01;11.070;13.810;0.060;0.000;0.000;0.000;0.000
2019-06-02;10.520;0.020;0.000;0.000;0.000;0.000;0.000
2019-06-03;0.010;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-04;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-05;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-06;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-07;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-08;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-09;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-10;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-11;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-06-12;0.000;0.000;0.000;0.050;0.010;0.000;0.000
2019-06-13;0.000;0.000;0.000;0.000;0.000;0.000;0.020
2019-06-14;0.000;0.000;0.000;0.000;0.000;0.020;0.020
2019-06-15;0.000;0.000;0.000;0.000;0.000;0.020;0.000
2019-06-16;0.000;0.000;0.000;0.070;0.000;0.000;0.000
2019-06-17;0.000;0.000;0.250;0.100;0.000;0.000;0.000
2019-06-18;0.000;0.330;0.020;0.000;0.000;0.000;0.010
2019-06-19;0.050;0.020;0.000;0.000;0.010;0.000;0.000
2019-06-20;0.000;0.000;0.000;0.000;0.000;0.000;2.180
2019-06-21;0.000;0.000;0.000;0.000;0.000;0.960;0.040
2019-06-22;0.000;0.000;0.000;5.400;3.720;0.010;0.000
2019-06-23;0.000;0.000;0.110;1.530;0.010;0.000;0.000
2019-06-24;0.000;0.010;0.020;0.000;0.000;0.000;0.000
2019-06-25;0.000;0.020;0.030;0.000;0.000;0.000;0.000
2019-06-26;0.190;0.060;0.010;0.000;0.000;0.000;0.000
2019-06-27;0.090;0.010;0.000;0.000;0.000;0.000;0.030
2019-06-28;0.000;0.000;0.000;0.000;0.010;13.400;3.530
2019-06-29;0.000;0.000;0.000;0.000;6.670;20.050;0.000
2019-06-30;0.000;0.000;0.000;44.920;19.070;0.020;0.000
2019-07-01;0.000;0.000;70.690;27.610;0.040;0.000;0.000
2019-07-02;0.000;39.070;20.920;0.130;0.000;0.000;0.000
2019-07-03;43.400;23.370;0.040;0.030;0.000;0.000;0.000
2019-07-04;23.220;0.040;0.010;0.010;0.000;0.000;0.000
2019-07-05;0.210;0.020;0.000;0.000;0.000;0.000;0.000
2019-07-06;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-07;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-08;0.000;0.000;0.000;0.000;0.000;0.000;0.030
2019-07-09;0.000;0.000;0.000;0.000;0.000;0.000;0.230
2019-07-10;0.000;0.000;0.000;0.000;0.000;0.040;3.930
2019-07-11;0.000;0.000;0.000;0.000;0.050;4.660;0.020
2019-07-12;0.000;0.000;0.110;0.390;0.020;0.050;0.000
2019-07-13;0.000;0.140;0.220;0.000;0.000;0.000;0.000
2019-07-14;1.530;0.020;0.000;0.000;0.000;0.000;0.000
2019-07-15;10.370;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-16;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-17;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-19;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-20;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-21;0.000;0.000;0.000;0.000;0.000;0.010;0.000
2019-07-22;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-23;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-07-24;0.000;0.000;0.000;0.030;0.000;0.000;0.030
2019-07-25;0.000;0.000;0.020;0.000;0.000;0.000;0.000
2019-07-26;0.000;0.100;0.010;0.010;0.000;0.000;0.230
2019-07-27;0.030;0.000;0.000;0.000;0.000;0.920;9.360
2019-07-28;0.020;0.240;0.000;0.010;0.060;9.870;0.060
2019-07-29;0.070;0.000;0.000;0.620;9.470;0.000;0.040
2019-07-30;0.000;0.000;0.440;9.850;0.000;0.000;0.000
2019-07-31;0.000;0.940;19.240;2.720;0.020;0.000;0.790
2019-08-01;0.170;13.990;1.250;0.000;0.010;0.000;0.140
2019-08-02;1.270;0.100;0.000;0.000;0.000;0.000;0.000
2019-08-03;3.810;0.010;0.060;0.000;0.030;0.000;0.010
2019-08-04;0.150;0.080;0.190;0.000;0.000;0.000;0.000
2019-08-05;0.020;0.040;0.020;0.020;0.000;0.030;0.000
2019-08-06;0.010;0.060;0.020;0.000;0.000;0.000;0.000
2019-08-07;0.010;0.010;0.000;0.000;0.000;0.000;0.160
2019-08-08;0.000;0.000;0.000;0.000;0.000;0.030;0.000
2019-08-09;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-08-10;0.010;0.000;0.010;0.080;0.000;0.000;0.000
2019-08-11;0.000;0.000;0.090;0.000;0.000;0.000;0.000
2019-08-12;0.040;0.330;0.000;0.000;0.000;0.000;0.000
2019-08-13;0.080;0.000;0.000;0.000;0.000;0.000;0.780
2019-08-14;0.000;0.000;0.000;0.000;0.010;0.260;0.000
2019-08-15;0.000;0.000;0.000;0.290;0.830;0.030;0.000
2019-08-16;0.000;0.000;0.060;3.160;0.060;0.000;0.040
2019-08-17;0.020;0.060;12.480;0.020;0.060;0.020;0.000
2019-08-18;0.720;4.910;0.050;0.020;0.010;0.000;0.000
2019-08-19;6.170;0.020;0.020;0.240;0.010;0.000;0.000
2019-08-20;0.060;0.040;5.950;0.000;0.000;0.000;0.000
2019-08-21;0.000;3.260;0.010;0.000;0.000;0.000;0.000
2019-08-22;5.480;0.010;0.000;0.000;0.000;0.000;0.000
2019-08-23;0.030;0.000;0.000;0.020;0.000;0.000;0.000
2019-08-24;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2019-08-25;0.000;0.000;0.000;0.000;0.000;0.000;0.630
2019-08-26;0.000;0.000;0.000;0.000;0.000;1.790;7.570
2019-08-27;0.000;0.000;0.000;0.100;1.100;1.940;1.670
2019-08-28;0.000;0.000;0.000;0.590;1.760;1.210;3.670
