Dia;Precipitacao;Vazao;Captacao;Evapotranspiracao
2015-10-14;0.000;;0.000;3.418
2015-10-15;0.000;;0.000;3.418
2015-10-16;0.000;;0.000;3.418
2015-10-17;0.000;;0.000;3.418
2015-10-18;0.000;;0.000;3.418
2015-10-19;0.000;;0.000;3.418
2015-10-20;0.000;;0.000;3.418
2015-10-21;1.750;;0.000;3.418
2015-10-22;14.750;;0.000;3.418
2015-10-23;0.250;;0.000;3.418
2015-10-24;0.000;;0.000;3.418
2015-10-25;0.000;;0.000;3.418
2015-10-26;42.250;;0.000;3.418
2015-10-27;0.000;;0.000;3.418
2015-10-28;0.000;;0.000;3.418
2015-10-29;0.000;;0.000;3.418
2015-10-30;0.000;;0.000;3.418
2015-10-31;0.000;;0.000;3.418
2015-11-01;11.750;;0.000;3.717
2015-11-02;33.000;;0.000;3.717
2015-11-03;1.250;;0.000;3.717
2015-11-04;42.750;;0.000;3.717
2015-11-05;0.000;;0.000;3.717
2015-11-06;0.250;;0.000;3.717
2015-11-07;0.000;;0.000;3.717
2015-11-08;1.500;;0.000;3.717
2015-11-09;2.000;;0.000;3.717
2015-11-10;0.000;;0.000;3.717
2015-11-11;0.000;;0.000;3.717
2015-11-12;0.000;;0.000;3.717
2015-11-13;8.500;;0.000;3.717
2015-11-14;5.500;;0.000;3.717
2015-11-15;3.000;;0.000;3.717
2015-11-16;0.000;;0.000;3.717
2015-11-17;21.000;5.314;0.000;3.717
2015-11-18;0.200;5.681;0.000;3.717
2015-11-19;0.000;4.190;0.000;3.717
2015-11-20;18.800;5.304;0.000;3.717
2015-11-21;8.800;7.815;0.000;3.717
2015-11-22;0.000;8.276;0.000;3.717
2015-11-23;18.600;8.350;0.000;3.717
2015-11-24;0.200;8.540;0.000;3.717
2015-11-25;0.000;7.582;0.000;3.717
2015-11-26;0.000;6.062;0.000;3.717
2015-11-27;0.200;4.631;0.000;3.717
2015-11-28;6.400;3.704;0.000;3.717
2015-11-29;14.000;5.009;0.000;3.717
2015-11-30;0.200;5.361;0.000;3.717
2015-12-01;0.000;4.665;0.000;4.236
2015-12-02;0.000;4.910;0.000;4.236
2015-12-03;7.400;8.191;0.000;4.236
2015-12-04;0.000;10.789;0.000;4.236
2015-12-05;8.400;9.112;0.000;4.236
2015-12-06;59.000;9.050;0.000;4.236
2015-12-07;17.600;19.760;0.000;4.236
2015-12-08;9.400;21.880;0.000;4.236
2015-12-09;0.000;20.476;0.000;4.236
2015-12-10;11.800;17.328;0.000;4.236
2015-12-11;0.000;13.007;0.000;4.236
2015-12-12;3.400;9.344;0.000;4.236
2015-12-13;5.800;7.798;0.000;4.236
2015-12-14;7.800;6.538;0.000;4.236
2015-12-15;23.800;7.023;0.000;4.236
2015-12-16;0.000;6.568;0.000;4.236
2015-12-17;0.000;6.291;0.000;4.236
2015-12-18;0.000;5.511;0.000;4.236
2015-12-19;30.400;5.041;0.000;4.236
2015-12-20;0.000;7.050;0.000;4.236
2015-12-21;1.000;5.660;0.000;4.236
2015-12-22;0.400;5.664;0.000;4.236
2015-12-23;0.600;5.285;0.000;4.236
2015-12-24;10.200;7.840;0.000;4.236
2015-12-25;3.200;12.969;0.000;4.236
2015-12-26;1.400;12.835;0.000;4.236
2015-12-27;3.600;10.732;0.000;4.236
2015-12-28;6.000;9.292;0.000;4.236
2015-12-29;5.400;9.327;0.000;4.236
2015-12-30;9.600;10.296;0.000;4.236
2015-12-31;4.400;9.286;0.000;4.236
2016-01-01;1.000;7.645;0.000;4.281
2016-01-02;8.400;7.360;0.000;4.281
2016-01-03;1.800;9.948;0.000;4.281
2016-01-04;0.000;10.623;0.000;4.281
2016-01-05;0.000;9.951;0.000;4.281
2016-01-06;0.000;7.796;0.000;4.281
2016-01-07;0.000;5.815;0.000;4.281
2016-01-08;2.200;4.650;0.000;4.281
2016-01-09;5.400;4.446;0.000;4.281
2016-01-10;15.400;6.196;0.000;4.281
2016-01-11;9.200;8.994;0.000;4.281
2016-01-12;41.200;13.491;0.000;4.281
2016-01-13;8.200;18.015;0.000;4.281
2016-01-14;17.000;18.016;0.000;4.281
2016-01-15;45.000;21.771;0.000;4.281
2016-01-16;0.200;35.537;0.000;4.281
2016-01-17;0.000;42.376;0.000;4.281
2016-01-18;0.000;39.301;0.000;4.281
2016-01-19;0.000;31.211;0.000;4.281
2016-01-20;0.200;22.733;0.000;4.281
2016-01-21;0.000;16.029;0.000;4.281
2016-01-22;0.000;10.228;0.000;4.281
2016-01-23;2.400;7.648;0.000;4.281
2016-01-24;6.200;6.964;0.000;4.281
2016-01-25;0.200;7.721;0.000;4.281
2016-01-26;0.200;9.732;0.000;4.281
2016-01-27;84.000;17.449;0.000;4.281
2016-01-28;0.200;26.193;0.000;4.281
2016-01-29;1.000;20.602;0.000;4.281
2016-01-30;1.800;15.907;0.000;4.281
2016-01-31;0.000;11.810;0.000;4.281
2016-02-01;0.000;8.839;0.000;4.377
2016-02-02;0.000;6.938;0.000;4.377
2016-02-03;0.000;5.784;0.000;4.377
2016-02-04;0.000;5.115;0.000;4.377
2016-02-05;4.600;5.053;0.000;4.377
2016-02-06;7.600;8.613;0.000;4.377
2016-02-07;0.200;9.156;0.000;4.377
2016-02-08;37.000;10.006;0.000;4.377
2016-02-09;0.200;12.145;0.000;4.377
2016-02-10;0.000;7.238;0.000;4.377
2016-02-11;27.800;7.293;0.000;4.377
2016-02-12;0.200;9.184;0.000;4.377
2016-02-13;0.000;7.421;0.000;4.377
2016-02-14;0.000;5.522;0.000;4.377
2016-02-15;10.800;5.420;0.000;4.377
2016-02-16;28.400;6.879;0.000;4.377
2016-02-17;5.600;10.947;0.000;4.377
2016-02-18;0.000;10.925;0.000;4.377
2016-02-19;16.800;9.631;0.000;4.377
2016-02-20;78.600;11.480;0.000;4.377
2016-02-21;10.000;29.164;0.000;4.377
2016-02-22;18.200;31.580;0.000;4.377
2016-02-23;0.800;26.200;0.000;4.377
2016-02-24;47.600;24.610;0.000;4.377
2016-02-25;0.200;26.691;0.000;4.377
2016-02-26;0.000;24.027;0.000;4.377
2016-02-27;12.400;22.004;0.000;4.377
2016-02-28;11.800;19.847;0.000;4.377
2016-02-29;0.800;19.444;0.000;4.377
2016-03-01;34.200;20.215;0.000;3.878
2016-03-02;11.000;22.817;0.000;3.878
2016-03-03;16.400;23.862;0.000;3.878
2016-03-04;10.000;29.493;0.000;3.878
2016-03-05;2.600;32.510;0.000;3.878
2016-03-06;1.000;31.139;0.000;3.878
2016-03-07;31.400;27.060;0.000;3.878
2016-03-08;16.000;27.870;0.000;3.878
2016-03-09;0.000;27.872;0.000;3.878
2016-03-10;36.400;23.588;0.000;3.878
2016-03-11;8.600;31.632;0.000;3.878
2016-03-12;0.200;33.011;0.000;3.878
2016-03-13;0.000;26.894;0.000;3.878
2016-03-14;0.000;22.434;0.000;3.878
2016-03-15;0.800;19.181;0.000;3.878
2016-03-16;0.600;15.641;0.000;3.878
2016-03-17;0.400;12.546;0.000;3.878
2016-03-18;0.000;10.621;0.000;3.878
2016-03-19;0.000;9.506;0.000;3.878
2016-03-20;0.200;8.680;0.000;3.878
2016-03-21;0.000;7.975;0.000;3.878
2016-03-22;0.600;7.412;0.000;3.878
2016-03-23;3.000;7.132;0.000;3.878
2016-03-24;3.400;7.447;0.000;3.878
2016-03-25;4.400;7.854;0.000;3.878
2016-03-26;2.800;8.693;0.000;3.878
2016-03-27;0.000;8.276;0.000;3.878
2016-03-28;0.000;7.680;0.000;3.878
2016-03-29;0.000;7.023;0.000;3.878
2016-03-30;0.000;6.760;0.000;3.878
2016-03-31;0.000;6.468;0.000;3.878
2016-04-01;0.000;6.047;0.000;3.104
2016-04-02;0.000;5.760;0.000;3.104
2016-04-03;0.000;5.507;0.000;3.104
2016-04-04;0.000;5.329;0.000;3.104
2016-04-05;0.000;5.112;0.000;3.104
2016-04-06;0.000;4.912;0.000;3.104
2016-04-07;0.000;4.765;0.000;3.104
2016-04-08;0.000;4.652;0.000;3.104
2016-04-09;0.000;4.489;0.000;3.104
2016-04-10;0.000;4.395;0.000;3.104
2016-04-11;0.000;4.342;0.000;3.104
2016-04-12;0.000;4.243;0.000;3.104
2016-04-13;0.000;4.101;0.000;3.104
2016-04-14;0.000;4.027;0.000;3.104
2016-04-15;0.000;3.892;0.000;3.104
2016-04-16;0.000;3.755;0.000;3.104
2016-04-17;0.000;3.682;0.000;3.104
2016-04-18;0.200;3.765;0.000;3.104
2016-04-19;0.000;3.761;0.000;3.104
2016-04-20;0.000;3.726;0.000;3.104
2016-04-21;0.200;3.644;0.000;3.104
2016-04-22;0.200;3.650;0.000;3.104
2016-04-23;0.000;3.549;0.000;3.104
2016-04-24;0.000;3.518;0.000;3.104
2016-04-25;0.000;3.510;0.000;3.104
2016-04-26;0.000;3.430;0.000;3.104
2016-04-27;3.600;3.360;0.000;3.104
2016-04-28;0.000;3.408;0.000;3.104
2016-04-29;0.000;3.482;0.000;3.104
2016-04-30;0.000;3.365;0.000;3.104
2016-05-01;0.200;3.359;0.000;1.867
2016-05-02;0.200;3.338;0.000;1.867
2016-05-03;0.200;3.243;0.000;1.867
2016-05-04;0.200;3.155;0.000;1.867
2016-05-05;0.000;3.153;0.000;1.867
2016-05-06;0.000;3.140;0.000;1.867
2016-05-07;0.200;3.201;0.000;1.867
2016-05-08;0.200;3.157;0.000;1.867
2016-05-09;0.000;3.197;0.000;1.867
2016-05-10;0.000;3.161;0.000;1.867
2016-05-11;0.000;3.189;0.000;1.867
2016-05-12;0.000;3.189;0.000;1.867
2016-05-13;0.000;3.164;0.000;1.867
2016-05-14;0.000;3.133;0.000;1.867
2016-05-15;0.000;3.081;0.000;1.867
2016-05-16;0.800;3.106;0.000;1.867
2016-05-17;0.200;3.224;0.000;1.867
2016-05-18;15.000;4.396;0.000;1.867
2016-05-19;3.200;5.439;0.000;1.867
2016-05-20;0.000;5.252;0.000;1.867
2016-05-21;30.200;9.719;0.000;1.867
2016-05-22;17.600;9.915;0.000;1.867
2016-05-23;18.800;13.775;0.000;1.867
2016-05-24;0.000;12.412;0.000;1.867
2016-05-25;0.200;9.577;0.000;1.867
2016-05-26;0.000;7.234;0.000;1.867
2016-05-27;0.000;5.707;0.000;1.867
2016-05-28;0.000;4.865;0.000;1.867
2016-05-29;0.000;4.373;0.000;1.867
2016-05-30;6.400;4.394;0.000;1.867
2016-05-31;3.800;5.201;0.000;1.867
2016-06-01;8.200;5.172;0.000;1.583
2016-06-02;18.600;9.145;0.000;1.583
2016-06-03;8.000;14.773;0.000;1.583
2016-06-04;27.600;15.189;0.000;1.583
2016-06-05;43.400;26.713;0.000;1.583
2016-06-06;54.400;40.533;0.000;1.583
2016-06-07;14.200;52.084;0.000;1.583
2016-06-08;0.000;51.998;0.000;1.583
2016-06-09;0.200;45.998;0.000;1.583
2016-06-10;0.000;36.878;0.000;1.583
2016-06-11;0.400;27.250;0.000;1.583
2016-06-12;0.200;19.888;0.000;1.583
2016-06-13;0.200;14.773;0.000;1.583
2016-06-14;0.000;11.342;0.000;1.583
2016-06-15;0.200;9.671;0.000;1.583
2016-06-16;0.200;8.742;0.000;1.583
2016-06-17;0.200;8.216;0.000;1.583
2016-06-18;0.400;7.780;0.000;1.583
2016-06-19;0.000;7.429;0.000;1.583
2016-06-20;0.200;7.159;0.000;1.583
2016-06-21;0.000;6.963;0.000;1.583
2016-06-22;0.000;6.772;0.000;1.583
2016-06-23;0.200;6.590;0.000;1.583
2016-06-24;0.200;6.401;0.000;1.583
2016-06-25;0.000;6.198;0.000;1.583
2016-06-26;0.000;5.913;0.000;1.583
2016-06-27;0.400;5.768;0.000;1.583
2016-06-28;0.200;5.634;0.000;1.583
2016-06-29;0.200;5.516;0.000;1.583
2016-06-30;0.000;5.430;0.000;1.583
2016-07-01;0.200;5.388;0.000;1.532
2016-07-02;0.200;5.302;0.000;1.532
2016-07-03;0.200;5.276;0.000;1.532
2016-07-04;0.200;5.146;0.000;1.532
2016-07-05;0.200;5.010;0.000;1.532
2016-07-06;0.200;4.965;0.000;1.532
2016-07-07;0.000;4.709;0.000;1.532
2016-07-08;0.200;4.593;0.000;1.532
2016-07-09;0.000;4.485;0.000;1.532
2016-07-10;0.200;4.457;0.000;1.532
2016-07-11;0.000;4.463;0.000;1.532
2016-07-12;0.000;4.328;0.000;1.532
2016-07-13;0.000;4.306;0.000;1.532
2016-07-14;0.200;4.248;0.000;1.532
2016-07-15;0.200;4.205;0.000;1.532
2016-07-16;4.200;4.258;0.000;1.532
2016-07-17;0.200;4.303;0.000;1.532
2016-07-18;0.400;4.268;0.000;1.532
2016-07-19;0.000;4.220;0.000;1.532
2016-07-20;0.200;4.202;0.000;1.532
2016-07-21;0.200;4.205;0.000;1.532
2016-07-22;0.000;4.169;0.000;1.532
2016-07-23;0.000;4.050;0.000;1.532
2016-07-24;0.200;4.011;0.000;1.532
2016-07-25;0.000;3.958;0.000;1.532
2016-07-26;0.200;3.833;0.000;1.532
2016-07-27;0.000;3.809;0.000;1.532
2016-07-28;0.000;3.619;0.000;1.532
2016-07-29;0.000;3.414;0.000;1.532
2016-07-30;0.000;3.380;0.000;1.532
2016-07-31;0.000;3.355;0.000;1.532
2016-08-01;0.200;3.295;0.000;1.916
2016-08-02;0.200;4.059;0.000;1.916
2016-08-03;0.000;;0.000;1.916
2016-08-04;0.000;;0.000;1.916
2016-08-05;0.000;;0.000;1.916
2016-08-06;0.200;;0.000;1.916
2016-08-07;0.000;;0.000;1.916
2016-08-08;0.000;;0.000;1.916
2016-08-09;0.000;;0.000;1.916
2016-08-10;0.000;;0.000;1.916
2016-08-11;0.200;;0.000;1.916
2016-08-12;0.200;;0.000;1.916
2016-08-13;0.200;;0.000;1.916
2016-08-14;0.200;;0.000;1.916
2016-08-15;1.800;;0.000;1.916
2016-08-16;0.400;;0.000;1.916
2016-08-17;0.400;;0.000;1.916
2016-08-18;2.000;2.758;0.000;1.916
2016-08-19;0.000;2.820;0.000;1.916
2016-08-20;7.000;2.996;0.000;1.916
2016-08-21;39.400;8.512;0.000;1.916
2016-08-22;0.000;10.351;0.000;1.916
2016-08-23;0.000;8.346;0.000;1.916
2016-08-24;0.000;5.929;0.000;1.916
2016-08-25;0.000;4.503;0.000;1.916
2016-08-26;0.400;3.616;0.000;1.916
2016-08-27;0.200;3.142;0.000;1.916
2016-08-28;0.200;2.966;0.000;1.916
2016-08-29;0.000;2.785;0.000;1.916
2016-08-30;1.600;2.657;0.000;1.916
2016-08-31;9.800;3.104;0.000;1.916
2016-09-01;1.800;3.606;0.000;2.580
2016-09-02;0.000;3.462;0.000;2.580
2016-09-03;0.000;3.084;0.000;2.580
2016-09-04;0.400;2.793;0.000;2.580
2016-09-05;0.000;2.757;0.000;2.580
2016-09-06;10.600;3.625;0.000;2.580
2016-09-07;2.600;4.371;0.000;2.580
2016-09-08;0.200;3.942;0.000;2.580
2016-09-09;0.000;3.472;0.000;2.580
2016-09-10;0.000;3.002;0.000;2.580
2016-09-11;0.000;2.697;0.000;2.580
2016-09-12;0.200;2.429;0.000;2.580
2016-09-13;0.000;2.228;0.000;2.580
2016-09-14;0.000;2.100;0.000;2.580
2016-09-15;0.000;1.952;0.000;2.580
2016-09-16;0.000;1.894;0.000;2.580
2016-09-17;0.000;1.851;0.000;2.580
2016-09-18;7.000;2.041;0.000;2.580
2016-09-19;0.000;3.122;0.000;2.580
2016-09-20;0.000;3.372;0.000;2.580
2016-09-21;0.000;3.319;0.000;2.580
2016-09-22;0.000;3.159;0.000;2.580
2016-09-23;0.000;3.069;0.000;2.580
2016-09-24;0.000;2.808;0.000;2.580
2016-09-25;0.200;2.737;0.000;2.580
2016-09-26;0.000;2.747;0.000;2.580
2016-09-27;0.000;2.662;0.000;2.580
2016-09-28;0.000;2.730;0.000;2.580
2016-09-29;0.000;3.267;0.000;2.580
2016-09-30;0.000;3.508;0.000;2.580
2016-10-01;0.000;3.555;0.000;3.418
2016-10-02;0.000;3.595;0.000;3.418
2016-10-03;21.600;4.837;0.000;3.418
2016-10-04;1.200;6.216;0.000;3.418
2016-10-05;0.000;6.188;0.000;3.418
2016-10-06;0.400;5.553;0.000;3.418
2016-10-07;0.000;4.814;0.000;3.418
2016-10-08;0.200;4.365;0.000;3.418
2016-10-09;0.000;3.836;0.000;3.418
2016-10-10;0.000;3.570;0.000;3.418
2016-10-11;0.000;3.439;0.000;3.418
2016-10-12;8.800;3.327;0.000;3.418
2016-10-13;28.200;4.742;0.000;3.418
2016-10-14;11.400;8.382;0.000;3.418
2016-10-15;0.200;14.996;0.000;3.418
2016-10-16;0.000;19.241;0.000;3.418
2016-10-17;0.000;18.107;0.000;3.418
2016-10-18;0.000;14.145;0.000;3.418
2016-10-19;0.000;9.024;0.000;3.418
2016-10-20;0.000;5.712;0.000;3.418
2016-10-21;0.000;4.282;0.000;3.418
2016-10-22;0.000;3.612;0.000;3.418
2016-10-23;0.600;3.450;0.000;3.418
2016-10-24;20.200;4.433;0.000;3.418
2016-10-25;31.600;13.406;0.000;3.418
2016-10-26;3.200;15.538;0.000;3.418
2016-10-27;10.200;13.870;0.000;3.418
2016-10-28;0.000;13.170;0.000;3.418
2016-10-29;0.000;10.732;0.000;3.418
2016-10-30;0.000;7.872;0.000;3.418
2016-10-31;11.800;6.273;0.000;3.418
2016-11-01;0.200;5.431;0.000;3.717
2016-11-02;7.600;5.428;0.000;3.717
2016-11-03;2.800;4.859;0.000;3.717
2016-11-04;0.400;4.452;0.000;3.717
2016-11-05;0.000;4.091;0.000;3.717
2016-11-06;8.400;4.177;0.000;3.717
2016-11-07;18.400;5.642;0.000;3.717
2016-11-08;0.200;5.675;0.000;3.717
2016-11-09;18.600;5.173;0.000;3.717
2016-11-10;3.000;7.371;0.000;3.717
2016-11-11;20.800;6.258;0.000;3.717
2016-11-12;2.000;13.167;0.000;3.717
2016-11-13;10.200;10.838;0.000;3.717
2016-11-14;14.200;10.741;0.000;3.717
2016-11-15;0.000;11.512;0.000;3.717
2016-11-16;0.400;10.409;0.000;3.717
2016-11-17;0.600;9.864;0.000;3.717
2016-11-18;0.000;9.874;0.000;3.717
2016-11-19;0.000;8.093;0.000;3.717
2016-11-20;0.000;6.219;0.000;3.717
2016-11-21;0.000;4.949;0.000;3.717
2016-11-22;0.400;4.152;0.000;3.717
2016-11-23;3.600;3.871;0.000;3.717
2016-11-24;0.200;3.726;0.000;3.717
2016-11-25;0.000;3.540;0.000;3.717
2016-11-26;0.000;3.377;0.000;3.717
2016-11-27;7.000;4.394;0.000;3.717
2016-11-28;0.000;9.994;0.000;3.717
2016-11-29;6.800;9.538;0.000;3.717
2016-11-30;0.000;6.863;0.000;3.717
2016-12-01;0.000;5.298;0.000;4.236
2016-12-02;0.000;4.441;0.000;4.236
2016-12-03;22.800;5.066;0.000;4.236
2016-12-04;17.800;9.182;0.000;4.236
2016-12-05;0.800;10.056;0.000;4.236
2016-12-06;0.000;7.880;0.000;4.236
2016-12-07;1.000;6.004;0.000;4.236
2016-12-08;0.200;4.717;0.000;4.236
2016-12-09;4.200;3.957;0.000;4.236
2016-12-10;0.200;4.026;0.000;4.236
2016-12-11;29.200;4.995;0.000;4.236
2016-12-12;13.600;8.012;0.000;4.236
2016-12-13;0.200;11.030;0.000;4.236
2016-12-14;0.000;10.184;0.000;4.236
2016-12-15;0.000;7.282;0.000;4.236
2016-12-16;0.000;5.251;0.000;4.236
2016-12-17;0.000;4.332;0.000;4.236
2016-12-18;14.000;4.401;0.000;4.236
2016-12-19;7.600;4.074;0.000;4.236
2016-12-20;0.000;3.683;0.000;4.236
2016-12-21;0.800;5.165;0.000;4.236
2016-12-22;3.200;5.310;0.000;4.236
2016-12-23;22.200;4.791;0.000;4.236
2016-12-24;0.200;5.928;0.000;4.236
2016-12-25;8.400;5.221;0.000;4.236
2016-12-26;0.400;10.495;0.000;4.236
2016-12-27;0.000;7.561;0.000;4.236
2016-12-28;0.400;5.742;0.000;4.236
2016-12-29;0.200;4.480;0.000;4.236
2016-12-30;0.200;3.535;0.000;4.236
2016-12-31;1.400;3.048;0.000;4.236
2017-01-01;0.000;2.768;0.000;4.281
2017-01-02;0.000;2.625;0.000;4.281
2017-01-03;3.800;2.576;0.000;4.281
2017-01-04;0.200;2.604;0.000;4.281
2017-01-05;1.800;3.240;0.000;4.281
2017-01-06;2.200;3.195;0.000;4.281
2017-01-07;0.200;3.757;0.000;4.281
2017-01-08;0.400;4.471;0.000;4.281
2017-01-09;19.600;6.407;0.000;4.281
2017-01-10;24.200;14.255;0.000;4.281
2017-01-11;10.000;21.944;0.000;4.281
2017-01-12;5.200;26.697;0.000;4.281
2017-01-13;0.200;27.025;0.000;4.281
2017-01-14;0.200;22.521;0.000;4.281
2017-01-15;7.400;18.422;0.000;4.281
2017-01-16;14.800;19.480;0.000;4.281
2017-01-17;21.200;26.821;0.000;4.281
2017-01-18;15.000;29.096;0.000;4.281
2017-01-19;12.400;27.764;0.000;4.281
2017-01-20;6.600;27.606;0.000;4.281
2017-01-21;59.800;28.936;0.000;4.281
2017-01-22;5.200;44.191;0.000;4.281
2017-01-23;0.200;44.943;0.000;4.281
2017-01-24;1.400;37.135;0.000;4.281
2017-01-25;2.400;31.723;0.000;4.281
2017-01-26;12.000;29.846;0.000;4.281
2017-01-27;2.000;30.131;0.000;4.281
2017-01-28;0.000;27.364;0.000;4.281
2017-01-29;0.000;22.372;0.000;4.281
2017-01-30;0.800;18.827;0.000;4.281
2017-01-31;0.000;17.375;0.000;4.281
2017-02-01;21.600;16.271;0.000;4.377
2017-02-02;3.000;17.378;0.000;4.377
2017-02-03;11.400;15.320;0.000;4.377
2017-02-04;4.000;15.882;0.000;4.377
2017-02-05;13.800;14.241;0.000;4.377
2017-02-06;8.400;14.634;0.000;4.377
2017-02-07;0.200;14.351;0.000;4.377
2017-02-08;0.000;12.582;0.000;4.377
2017-02-09;0.000;10.442;0.000;4.377
2017-02-10;0.600;8.419;0.000;4.377
2017-02-11;0.000;7.184;0.000;4.377
2017-02-12;0.000;6.402;0.000;4.377
2017-02-13;0.000;5.978;0.000;4.377
2017-02-14;0.200;5.559;0.000;4.377
2017-02-15;0.000;5.127;0.000;4.377
2017-02-16;0.000;4.839;0.000;4.377
2017-02-17;0.200;4.583;0.000;4.377
2017-02-18;0.200;5.639;0.000;4.377
2017-02-19;0.000;5.973;0.000;4.377
2017-02-20;0.000;4.993;0.000;4.377
2017-02-21;0.000;4.276;0.000;4.377
2017-02-22;0.000;3.960;0.000;4.377
2017-02-23;0.200;3.824;0.000;4.377
2017-02-24;10.600;4.256;0.000;4.377
2017-02-25;3.400;6.634;0.000;4.377
2017-02-26;11.600;8.602;0.000;4.377
2017-02-27;0.000;10.808;0.000;4.377
2017-02-28;0.000;9.921;0.000;4.377
2017-03-01;0.200;7.485;0.000;3.878
2017-03-02;11.400;6.251;0.000;3.878
2017-03-03;5.800;8.947;0.000;3.878
2017-03-04;4.400;12.865;0.000;3.878
2017-03-05;0.400;13.742;0.000;3.878
2017-03-06;23.800;11.845;0.000;3.878
2017-03-07;8.400;18.903;0.000;3.878
2017-03-08;13.000;23.100;0.000;3.878
2017-03-09;0.200;21.291;0.000;3.878
2017-03-10;0.200;17.448;0.000;3.878
2017-03-11;0.000;12.440;0.000;3.878
2017-03-12;0.000;8.649;0.000;3.878
2017-03-13;0.200;7.119;0.000;3.878
2017-03-14;1.200;6.106;0.000;3.878
2017-03-15;0.000;6.290;0.000;3.878
2017-03-16;0.000;6.376;0.000;3.878
2017-03-17;0.000;5.732;0.000;3.878
2017-03-18;4.200;5.133;0.000;3.878
2017-03-19;7.000;5.408;0.000;3.878
2017-03-20;0.000;6.239;0.000;3.878
2017-03-21;0.000;5.796;0.000;3.878
2017-03-22;0.000;5.087;0.000;3.878
2017-03-23;0.200;4.557;0.000;3.878
2017-03-24;0.000;4.170;0.000;3.878
2017-03-25;0.400;3.942;0.000;3.878
2017-03-26;0.000;3.868;0.000;3.878
2017-03-27;0.800;3.782;0.000;3.878
2017-03-28;1.200;3.780;0.000;3.878
2017-03-29;0.000;3.759;0.000;3.878
2017-03-30;0.400;3.859;0.000;3.878
2017-03-31;0.000;3.925;0.000;3.878
2017-04-01;0.000;3.856;0.000;3.104
2017-04-02;0.200;3.797;0.000;3.104
2017-04-03;0.000;3.768;0.000;3.104
2017-04-04;0.000;3.606;0.000;3.104
2017-04-05;0.000;3.407;0.000;3.104
2017-04-06;30.200;5.104;0.000;3.104
2017-04-07;11.600;9.973;0.000;3.104
2017-04-08;0.000;9.795;0.000;3.104
2017-04-09;0.000;7.836;0.000;3.104
2017-04-10;0.000;6.020;0.000;3.104
2017-04-11;0.000;4.743;0.000;3.104
2017-04-12;0.000;4.062;0.000;3.104
2017-04-13;0.000;3.815;0.000;3.104
2017-04-14;0.000;3.624;0.000;3.104
2017-04-15;0.000;3.462;0.000;3.104
2017-04-16;0.000;3.462;0.000;3.104
2017-04-17;0.200;3.856;0.000;3.104
2017-04-18;0.000;4.024;0.000;3.104
2017-04-19;0.000;3.988;0.000;3.104
2017-04-20;0.000;3.992;0.000;3.104
2017-04-21;0.200;4.013;0.000;3.104
2017-04-22;0.000;4.973;0.000;3.104
2017-04-23;0.000;4.991;0.000;3.104
2017-04-24;0.000;4.375;0.000;3.104
2017-04-25;0.000;3.694;0.000;3.104
2017-04-26;0.000;5.182;0.000;3.104
2017-04-27;0.000;7.383;0.000;3.104
2017-04-28;0.400;6.386;0.000;3.104
2017-04-29;0.000;5.101;0.000;3.104
2017-04-30;0.000;4.412;0.000;3.104
2017-05-01;0.000;3.913;0.000;1.867
2017-05-02;0.000;3.622;0.000;1.867
2017-05-03;0.000;3.422;0.000;1.867
2017-05-04;5.000;3.262;0.000;1.867
2017-05-05;33.400;8.244;0.000;1.867
2017-05-06;1.200;13.028;0.000;1.867
2017-05-07;0.000;10.826;0.000;1.867
2017-05-08;0.000;7.303;0.000;1.867
2017-05-09;0.000;5.270;0.000;1.867
2017-05-10;0.200;4.252;0.000;1.867
2017-05-11;0.000;3.777;0.000;1.867
2017-05-12;0.000;3.513;0.000;1.867
2017-05-13;0.200;3.322;0.000;1.867
2017-05-14;2.000;3.295;0.000;1.867
2017-05-15;0.000;3.253;0.000;1.867
2017-05-16;0.000;3.197;0.000;1.867
2017-05-17;0.000;3.068;0.000;1.867
2017-05-18;5.800;3.127;0.000;1.867
2017-05-19;34.200;9.234;0.000;1.867
2017-05-20;0.200;14.566;0.000;1.867
2017-05-21;27.000;13.495;0.000;1.867
2017-05-22;1.400;17.361;0.000;1.867
2017-05-23;0.000;16.828;0.000;1.867
2017-05-24;0.000;13.850;0.000;1.867
2017-05-25;0.200;10.039;0.000;1.867
2017-05-26;0.200;7.303;0.000;1.867
2017-05-27;0.200;5.784;0.000;1.867
2017-05-28;0.000;5.132;0.000;1.867
2017-05-29;0.200;4.711;0.000;1.867
2017-05-30;0.200;4.418;0.000;1.867
2017-05-31;0.200;4.139;0.000;1.867
2017-06-01;1.800;4.068;0.000;1.583
2017-06-02;0.000;3.866;0.000;1.583
2017-06-03;0.200;3.733;0.000;1.583
2017-06-04;0.200;3.596;0.000;1.583
2017-06-05;20.400;4.722;0.000;1.583
2017-06-06;11.800;9.699;0.000;1.583
2017-06-07;0.600;10.591;0.000;1.583
2017-06-08;0.200;8.530;0.000;1.583
2017-06-09;2.000;7.027;0.000;1.583
2017-06-10;0.200;5.654;0.000;1.583
2017-06-11;0.200;4.706;0.000;1.583
2017-06-12;0.200;4.184;0.000;1.583
2017-06-13;9.200;4.444;0.000;1.583
2017-06-14;0.200;4.901;0.000;1.583
2017-06-15;0.200;4.656;0.000;1.583
2017-06-16;0.000;4.227;0.000;1.583
2017-06-17;0.400;3.882;0.000;1.583
